Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Maize,Loamy,5.87,Low,High,Medium,1058,21,2.31
Ranchi,Pulses,Loamy,7.33,Low,Low,Low,970,26,1.79
Ranchi,Pulses,Sandy Loam,6.37,Low,Medium,Low,1052,23,1.67
Ranchi,Maize,Loamy,6.55,Medium,High,Low,1182,30,3.02
Ranchi,Rice,Clayey,6.66,High,High,Low,1457,32,2.54
Ranchi,Rice,Clayey,6.48,Low,High,Medium,1283,28,2.89
Ranchi,Wheat,Loamy,6.15,Medium,Low,Low,967,18,2.98
Ranchi,Wheat,Loamy,7.01,High,Medium,High,1134,21,1.73
Ranchi,Rice,Clayey,5.94,High,Medium,Medium,1520,30,2.94
Ranchi,Maize,Sandy Loam,6.56,Low,High,Medium,1113,27,2.95
Ranchi,Maize,Sandy Loam,7.44,Low,Low,Medium,1110,19,2.58
Ranchi,Maize,Loamy,7.34,Medium,Medium,High,1014,23,3.62
Ranchi,Rice,Clayey,6.97,Medium,High,High,1437,31,4.44
Ranchi,Maize,Loamy,7.17,Low,Low,Medium,984,26,3.46
Ranchi,Maize,Sandy Loam,6.42,High,Medium,Low,1186,22,3.76
Ranchi,Rice,Loamy,6.61,High,High,Medium,1322,25,3.37
Ranchi,Wheat,Loamy,6.1,Medium,High,Low,1059,20,3.04
Ranchi,Maize,Sandy Loam,6.74,High,Low,High,1132,27,2.88
Ranchi,Rice,Loamy,6.05,High,High,High,1486,28,2.97
Ranchi,Wheat,Clay Loam,6.5,Medium,Medium,Medium,1061,21,3.04
Ranchi,Wheat,Clay Loam,6.73,High,High,High,1373,20,1.91
Ranchi,Pulses,Sandy Loam,6.51,Low,Medium,High,833,24,1.85
Ranchi,Maize,Sandy Loam,6.79,Medium,Low,Low,1173,19,2.34
Ranchi,Rice,Clay Loam,5.96,Low,Medium,High,1320,26,4.22
Ranchi,Pulses,Sandy Loam,6.15,Medium,Medium,Medium,1074,26,1.25
Ranchi,Rice,Clay Loam,5.79,Low,High,High,1369,29,4.32
Ranchi,Rice,Loamy,6.52,High,High,High,1200,29,3.21
Ranchi,Pulses,Loamy,6.17,Low,High,High,1055,21,1.27
Ranchi,Wheat,Clay Loam,6.36,Medium,High,Medium,1003,21,2.03
Ranchi,Rice,Loamy,6.7,Medium,Medium,Low,1205,27,4.42
Ranchi,Maize,Sandy Loam,6.95,Medium,Low,High,992,30,3.62
Ranchi,Maize,Sandy Loam,6.19,Low,Medium,Medium,908,19,2.59
Ranchi,Pulses,Loamy,7.42,Low,Low,High,963,21,1.09
Ranchi,Wheat,Loamy,6.34,Low,High,Low,1173,23,2.05
Ranchi,Maize,Loamy,7.49,High,Low,Low,1064,22,2.26
Ranchi,Maize,Loamy,6.7,Medium,Low,Low,941,24,3.38
Ranchi,Pulses,Loamy,7.28,Low,Low,Medium,964,20,1.18
Ranchi,Maize,Sandy Loam,7.11,Medium,Low,Low,1165,27,3.29
Ranchi,Rice,Loamy,6.27,Medium,Low,Low,1527,22,3.59
Ranchi,Maize,Loamy,6.75,High,Medium,High,1030,28,2.22
Ranchi,Maize,Loamy,7.1,Low,High,Medium,1164,26,2.12
Ranchi,Wheat,Loamy,6.16,Medium,Medium,High,1119,18,2.11
Ranchi,Rice,Clayey,6.27,High,High,High,1456,23,2.69
Ranchi,Pulses,Sandy Loam,7.24,Low,High,Medium,1079,21,1.19
Ranchi,Rice,Loamy,5.57,Medium,Low,High,1380,29,3.9
Ranchi,Rice,Clayey,6.97,Low,High,Medium,1583,24,4.13
Ranchi,Wheat,Loamy,6.71,Medium,High,Medium,1049,18,3.0
Ranchi,Wheat,Clay Loam,6.65,High,Medium,Medium,1066,20,3.13
Ranchi,Maize,Loamy,6.82,High,High,Medium,935,22,2.38
Ranchi,Wheat,Loamy,6.44,Medium,Low,High,1131,21,3.37
Ranchi,Maize,Sandy Loam,6.88,High,Medium,High,1134,30,2.8
Ranchi,Maize,Loamy,5.92,High,High,Low,1195,19,3.49
Ranchi,Wheat,Loamy,6.06,Low,Low,Low,1048,23,2.36
Ranchi,Wheat,Loamy,6.53,Low,High,Low,939,25,2.03
Ranchi,Maize,Loamy,7.45,Low,Low,Low,1127,26,2.83
Ranchi,Wheat,Loamy,6.51,High,High,Low,1120,20,2.62
Ranchi,Pulses,Loamy,6.93,Low,Low,Low,1048,19,1.17
Ranchi,Rice,Loamy,5.76,Low,Medium,High,1216,31,2.98
Ranchi,Maize,Sandy Loam,7.4,Medium,Medium,Low,1005,19,2.37
Ranchi,Maize,Sandy Loam,6.14,High,High,High,1112,26,2.34
Ranchi,Maize,Loamy,7.07,High,Medium,High,904,24,3.43
Ranchi,Wheat,Clay Loam,6.1,Medium,High,Medium,1189,21,3.18
Ranchi,Rice,Clayey,6.71,Medium,High,Low,1323,27,2.87
Ranchi,Wheat,Loamy,6.6,Medium,Low,Medium,1066,22,2.98
Ranchi,Wheat,Loamy,7.0,Low,Low,High,956,22,2.53
Ranchi,Wheat,Clay Loam,6.12,High,Medium,High,1382,23,3.03
Ranchi,Maize,Loamy,6.46,Low,Low,High,1183,30,2.4
Ranchi,Wheat,Clay Loam,7.05,Low,Medium,Medium,1305,20,3.12
Ranchi,Maize,Loamy,5.81,Low,Low,High,1083,26,2.28
Ranchi,Wheat,Clay Loam,6.02,High,Medium,Medium,1393,19,2.92
Ranchi,Wheat,Loamy,6.98,Low,Medium,Low,1073,18,2.33
Ranchi,Maize,Loamy,7.17,Medium,Low,Low,1073,18,3.87
Ranchi,Maize,Loamy,6.96,High,Low,High,1016,20,2.96
Ranchi,Rice,Clayey,6.66,Medium,Medium,High,1282,26,3.15
Ranchi,Pulses,Loamy,6.14,Low,High,High,1012,21,1.95
Ranchi,Rice,Loamy,6.42,Medium,Medium,Low,1332,26,3.6
Ranchi,Pulses,Sandy Loam,7.03,High,Low,High,892,28,1.81
Ranchi,Pulses,Sandy Loam,6.48,Medium,Low,High,972,21,1.81
Ranchi,Rice,Loamy,6.21,Medium,High,High,1469,23,3.09
Ranchi,Rice,Clayey,6.04,Medium,Medium,High,1532,31,4.31
Ranchi,Rice,Clay Loam,6.24,Low,Medium,Medium,1396,22,2.78
Ranchi,Wheat,Loamy,6.32,Medium,Medium,Medium,981,25,2.05
Ranchi,Wheat,Clay Loam,7.13,Medium,Low,High,1250,18,1.8
Ranchi,Rice,Clayey,6.14,High,High,Low,1535,31,4.21
Ranchi,Wheat,Loamy,7.33,High,Medium,Medium,1225,25,2.21
Ranchi,Pulses,Loamy,6.93,Medium,High,Medium,969,19,1.62
Ranchi,Rice,Clay Loam,5.73,Low,Medium,Low,1251,28,3.1
Ranchi,Rice,Loamy,5.92,High,High,High,1276,32,2.95
Ranchi,Rice,Clayey,6.75,High,Medium,Medium,1393,29,3.04
Ranchi,Pulses,Loamy,7.0,High,Medium,Medium,1050,19,1.26
Ranchi,Maize,Loamy,6.35,Low,Low,Low,965,29,3.39
Ranchi,Wheat,Clay Loam,6.04,Low,Low,Low,984,25,2.83
Ranchi,Maize,Sandy Loam,5.88,Medium,Medium,Medium,919,20,3.43
Ranchi,Wheat,Loamy,6.03,Medium,Medium,High,1190,21,3.04
Ranchi,Wheat,Loamy,6.58,High,High,High,926,25,2.57
Ranchi,Pulses,Sandy Loam,6.29,Medium,Medium,Medium,840,26,1.75
Ranchi,Maize,Loamy,6.76,High,High,Low,1159,26,2.68
Ranchi,Wheat,Loamy,6.21,Low,High,Medium,1281,18,1.78
Ranchi,Rice,Loamy,5.58,High,Low,Low,1271,25,3.55
Ranchi,Maize,Loamy,7.37,Low,High,Low,1039,18,2.01
Ranchi,Pulses,Sandy Loam,7.49,Medium,Low,Low,1086,22,1.31
Ranchi,Maize,Loamy,7.34,High,Low,Medium,1185,26,2.12
Ranchi,Rice,Loamy,5.69,High,Low,Low,1256,25,2.94
Ranchi,Wheat,Loamy,6.89,Medium,High,High,1251,23,2.8
Ranchi,Maize,Sandy Loam,6.08,Medium,Medium,Medium,1035,30,2.47
Ranchi,Pulses,Sandy Loam,6.84,Low,Low,High,814,18,1.85
Ranchi,Pulses,Sandy Loam,7.29,Medium,Medium,High,942,27,1.8
Ranchi,Wheat,Loamy,6.15,High,Medium,Low,1019,22,2.38
Ranchi,Pulses,Sandy Loam,7.23,Medium,Low,Low,852,18,1.8
Ranchi,Rice,Clayey,6.36,Medium,Medium,Low,1299,26,3.35
Ranchi,Wheat,Loamy,6.68,Medium,High,Low,1372,22,1.8
Ranchi,Pulses,Loamy,6.28,High,High,High,1095,23,1.76
Ranchi,Pulses,Loamy,6.66,Medium,Low,Medium,1067,25,1.55
Ranchi,Wheat,Loamy,6.48,Medium,High,Medium,1326,19,2.36
Ranchi,Pulses,Loamy,6.81,Medium,Low,Low,917,22,1.83
Ranchi,Maize,Sandy Loam,6.61,Medium,Low,Low,1026,18,2.85
Ranchi,Pulses,Sandy Loam,6.91,Medium,Medium,Medium,939,23,1.48
Ranchi,Pulses,Sandy Loam,7.25,High,Low,Low,994,20,1.07
Ranchi,Rice,Loamy,5.82,Medium,Low,Low,1531,29,3.47
Ranchi,Rice,Clayey,5.81,Low,Medium,Low,1374,25,3.57
Ranchi,Maize,Sandy Loam,7.42,Low,High,High,1152,23,3.0
Ranchi,Maize,Loamy,6.65,Low,Low,Low,1121,23,3.56
Ranchi,Wheat,Loamy,6.49,High,High,High,1085,21,2.61
Ranchi,Pulses,Sandy Loam,7.27,High,Low,High,1047,26,1.33
Ranchi,Pulses,Sandy Loam,7.14,Low,Medium,Low,944,25,1.01
Ranchi,Wheat,Clay Loam,6.62,Medium,Low,High,1341,25,1.97
Ranchi,Pulses,Sandy Loam,6.23,Low,Low,High,911,23,1.93
Ranchi,Maize,Sandy Loam,6.52,Low,Medium,High,1060,30,3.0
Ranchi,Maize,Sandy Loam,6.08,Medium,Low,Medium,1179,23,2.69
Ranchi,Pulses,Sandy Loam,6.17,Medium,Low,High,976,18,1.73
Ranchi,Rice,Loamy,6.07,Low,Medium,Low,1273,24,3.42
Ranchi,Maize,Loamy,6.65,Medium,Medium,High,1030,20,2.98
Ranchi,Pulses,Sandy Loam,7.24,Medium,High,Medium,943,18,1.93
Ranchi,Pulses,Sandy Loam,6.92,High,High,Low,1037,19,1.02
Ranchi,Maize,Sandy Loam,6.02,High,High,Low,992,24,2.45
Ranchi,Wheat,Clay Loam,6.65,Medium,Low,High,1128,20,2.72
Ranchi,Rice,Loamy,6.64,Low,Medium,Medium,1353,26,3.52
Ranchi,Wheat,Loamy,6.32,Low,Low,Medium,1260,19,2.51
Ranchi,Pulses,Sandy Loam,7.32,High,Medium,High,927,20,1.57
Ranchi,Rice,Loamy,6.01,Medium,Medium,Low,1371,27,2.57
Ranchi,Rice,Clay Loam,5.86,Low,Medium,High,1496,23,4.2
Ranchi,Rice,Clay Loam,5.8,Medium,Medium,High,1457,24,3.02
Ranchi,Rice,Loamy,5.66,Low,High,High,1220,32,4.2
Ranchi,Rice,Loamy,6.8,High,Low,Medium,1433,29,2.93
Ranchi,Rice,Clay Loam,5.62,Medium,Medium,High,1441,25,4.01
Ranchi,Rice,Clay Loam,5.99,Low,Medium,Medium,1277,25,3.92
Ranchi,Wheat,Loamy,6.21,Medium,High,High,1115,18,2.5
Ranchi,Wheat,Clay Loam,6.96,Low,Medium,Low,1010,23,2.91
Ranchi,Pulses,Sandy Loam,7.04,Medium,Low,Medium,1065,22,1.31
Ranchi,Rice,Clayey,6.31,Low,Low,High,1495,29,3.23
Ranchi,Maize,Loamy,7.36,Low,Medium,High,1050,21,2.59
Ranchi,Maize,Sandy Loam,6.49,Low,High,High,1074,20,3.09
Ranchi,Wheat,Clay Loam,6.32,Low,Low,Medium,1354,23,2.17
Ranchi,Rice,Clay Loam,6.24,High,High,Medium,1473,22,4.18
Ranchi,Pulses,Sandy Loam,6.75,Medium,High,High,919,25,1.98
Ranchi,Maize,Sandy Loam,6.62,Medium,High,High,1196,28,3.53
Ranchi,Maize,Sandy Loam,6.45,High,Low,Low,936,29,2.64
Ranchi,Wheat,Loamy,7.34,High,High,High,1049,21,3.31
Ranchi,Wheat,Loamy,6.72,Low,High,Low,1266,21,1.8
Ranchi,Pulses,Sandy Loam,7.29,Medium,Low,Medium,1027,20,1.16
Ranchi,Maize,Sandy Loam,6.17,Medium,Medium,Medium,1088,22,2.58
Ranchi,Maize,Sandy Loam,6.38,High,Low,Medium,1048,28,2.3
Ranchi,Rice,Loamy,5.89,Medium,Medium,Low,1221,30,4.46
Ranchi,Rice,Clay Loam,5.78,Low,Low,High,1500,28,4.32
Ranchi,Wheat,Loamy,7.15,Medium,Medium,Medium,1117,23,2.03
Ranchi,Pulses,Loamy,7.24,Low,Medium,High,1050,22,1.96
Ranchi,Rice,Clay Loam,5.61,Medium,Low,Medium,1549,32,2.51
Ranchi,Maize,Loamy,7.33,High,Low,High,948,29,3.47
Ranchi,Pulses,Sandy Loam,6.04,High,Medium,Medium,1096,26,1.77
Ranchi,Wheat,Loamy,6.22,Medium,High,Low,902,25,3.22
Ranchi,Rice,Loamy,5.6,High,Medium,High,1442,25,3.53
Ranchi,Wheat,Clay Loam,7.39,Medium,Medium,Medium,1064,20,1.71
Ranchi,Wheat,Clay Loam,6.65,Medium,Medium,Low,1039,19,3.14
Ranchi,Pulses,Sandy Loam,6.09,Medium,Low,Low,1026,25,1.1
Ranchi,Rice,Clay Loam,6.26,Medium,Medium,High,1385,31,3.81
Ranchi,Wheat,Clay Loam,7.14,High,High,Medium,1174,18,2.1
Ranchi,Wheat,Loamy,6.35,Medium,Low,Low,1123,25,2.04
Ranchi,Rice,Clayey,5.9,High,Low,Medium,1397,22,4.1
Ranchi,Pulses,Loamy,7.33,High,Medium,Medium,1030,23,1.87
Ranchi,Maize,Loamy,6.55,Low,Medium,Low,960,22,3.92
Ranchi,Maize,Sandy Loam,5.87,Low,Low,Low,1184,27,3.19
Ranchi,Maize,Loamy,6.05,Medium,High,Medium,1062,20,3.1
Ranchi,Pulses,Sandy Loam,6.22,Low,High,Low,897,25,1.66
Ranchi,Pulses,Sandy Loam,6.36,Medium,Medium,High,1099,18,1.31
Ranchi,Rice,Loamy,6.25,Medium,Medium,Medium,1385,29,3.75
Ranchi,Rice,Clay Loam,5.73,Low,High,Medium,1508,24,4.03
Ranchi,Pulses,Sandy Loam,6.79,Low,High,High,1064,24,1.6
Ranchi,Rice,Clay Loam,5.84,Medium,Low,Medium,1410,25,4.27
Ranchi,Pulses,Sandy Loam,6.45,Medium,High,High,924,20,1.65
Ranchi,Wheat,Loamy,6.3,Medium,Medium,Medium,1399,25,2.62
Ranchi,Wheat,Loamy,6.17,Medium,Low,High,1318,21,2.52
Ranchi,Rice,Clayey,5.93,High,High,Medium,1537,27,4.15
Ranchi,Maize,Sandy Loam,6.88,Low,Medium,Low,1096,23,3.47
Ranchi,Maize,Loamy,6.4,Low,High,High,1150,30,2.37
Ranchi,Rice,Loamy,5.74,Low,Low,Medium,1462,28,4.48
Ranchi,Rice,Clay Loam,6.38,Low,Medium,Medium,1355,30,3.12
Ranchi,Rice,Clayey,6.14,High,Low,Low,1281,32,3.75
Ranchi,Wheat,Loamy,6.22,Low,Medium,High,1327,18,3.04
Ranchi,Wheat,Loamy,6.48,Medium,Medium,Medium,1005,24,2.7
Ranchi,Pulses,Sandy Loam,7.43,Low,High,Low,1001,28,1.97
Ranchi,Wheat,Clay Loam,6.57,Medium,Low,Medium,1189,19,1.81
Ranchi,Wheat,Clay Loam,6.55,Medium,Low,Medium,1008,18,2.42
Ranchi,Rice,Loamy,5.94,Medium,Low,High,1492,25,4.08
Ranchi,Maize,Loamy,6.47,Medium,Medium,High,936,26,3.23
Ranchi,Rice,Clayey,6.61,Low,High,Medium,1560,22,4.23
Ranchi,Wheat,Clay Loam,6.11,Low,Medium,High,985,23,2.45
Ranchi,Pulses,Loamy,6.16,Low,High,High,863,19,1.58
Ranchi,Maize,Loamy,5.91,Medium,Low,High,957,19,2.66
Ranchi,Wheat,Loamy,6.75,Medium,Low,Low,1135,25,2.6
Ranchi,Pulses,Loamy,6.52,Medium,Low,Low,843,26,1.6
Ranchi,Rice,Clay Loam,5.79,Low,Low,High,1494,31,3.09
Ranchi,Rice,Loamy,5.6,Medium,Medium,Medium,1400,23,2.65
Ranchi,Maize,Loamy,5.94,High,Medium,High,1101,21,3.85
Ranchi,Rice,Loamy,6.09,Low,Low,Medium,1442,23,4.32
Ranchi,Pulses,Loamy,6.01,High,High,Medium,903,21,1.1
Ranchi,Maize,Sandy Loam,7.41,Medium,Low,Low,1190,28,3.17
Ranchi,Rice,Loamy,6.85,Medium,High,Low,1243,25,3.66
Ranchi,Pulses,Loamy,6.71,Low,Medium,High,928,25,1.17
Ranchi,Maize,Loamy,5.87,Medium,Medium,High,903,22,2.71
Ranchi,Rice,Clayey,6.83,Medium,Low,Low,1258,22,4.08
Ranchi,Maize,Sandy Loam,6.65,Low,Medium,Medium,1097,25,3.7
Ranchi,Pulses,Sandy Loam,6.53,Medium,High,High,894,27,1.61
Ranchi,Pulses,Loamy,6.39,High,High,High,830,20,1.51
Ranchi,Wheat,Loamy,6.36,Low,Medium,Low,981,25,1.97
Ranchi,Rice,Loamy,5.79,Low,Medium,Low,1415,24,3.93
Ranchi,Rice,Clayey,5.8,Low,Medium,High,1371,22,2.65
Ranchi,Rice,Loamy,5.96,High,Low,High,1319,32,2.78
Ranchi,Maize,Loamy,6.72,Low,High,Low,1123,26,3.13
Ranchi,Rice,Loamy,6.54,Low,Low,High,1547,27,3.48
Ranchi,Rice,Loamy,6.8,Medium,Low,Low,1273,31,3.03
Ranchi,Pulses,Sandy Loam,7.26,Low,Medium,High,961,22,1.95
Ranchi,Maize,Sandy Loam,6.87,Medium,Low,Low,1001,22,3.23
Ranchi,Maize,Loamy,6.95,Low,Medium,High,971,19,3.41
Ranchi,Maize,Sandy Loam,7.29,High,High,Low,1111,29,3.02
Ranchi,Rice,Clayey,5.5,High,Low,Low,1451,32,3.84
Ranchi,Maize,Sandy Loam,6.2,High,Medium,Medium,1197,29,2.86
Ranchi,Pulses,Loamy,6.45,Medium,Low,Medium,966,19,1.02
Ranchi,Pulses,Sandy Loam,6.18,High,Medium,High,807,26,1.54
Ranchi,Wheat,Loamy,7.46,High,Low,Low,1174,19,2.85
Ranchi,Pulses,Sandy Loam,6.97,Medium,Medium,High,1065,28,1.23
Ranchi,Wheat,Loamy,6.29,Medium,High,High,991,20,1.99
Ranchi,Maize,Loamy,7.05,Low,Low,High,1155,30,3.85
Ranchi,Rice,Clay Loam,6.8,Low,Low,Medium,1511,22,4.34
Ranchi,Wheat,Loamy,6.89,High,High,Low,1049,25,3.16
Ranchi,Rice,Clay Loam,6.72,Medium,Low,Low,1375,22,4.48
Ranchi,Pulses,Loamy,6.71,Medium,Medium,Low,1021,27,1.71
Ranchi,Rice,Loamy,6.55,Medium,Medium,Medium,1200,27,3.94
Ranchi,Pulses,Sandy Loam,6.51,Medium,Medium,High,850,26,1.78
Ranchi,Wheat,Loamy,6.67,Medium,Low,Medium,951,24,2.43
Ranchi,Rice,Loamy,6.17,High,High,Medium,1365,32,4.22
Ranchi,Pulses,Sandy Loam,6.56,Low,Medium,Medium,1002,26,1.41
Ranchi,Pulses,Sandy Loam,7.37,Low,Low,Medium,1083,23,1.69
Ranchi,Pulses,Loamy,6.41,High,Medium,High,921,28,1.72
Ranchi,Wheat,Clay Loam,6.04,High,Low,High,1129,21,1.9
Ranchi,Wheat,Loamy,6.71,Medium,High,High,1008,25,2.86
Ranchi,Rice,Clayey,5.76,Medium,Medium,High,1549,22,3.02
Ranchi,Wheat,Loamy,6.43,High,Medium,Medium,1005,25,2.87
Ranchi,Rice,Loamy,6.1,Medium,Low,Medium,1366,26,3.44
Ranchi,Maize,Loamy,7.09,High,High,Medium,1129,24,3.25
Ranchi,Pulses,Loamy,6.42,Medium,Low,Medium,891,24,1.66
Ranchi,Wheat,Loamy,7.04,Medium,Medium,Medium,1174,20,2.92
Ranchi,Rice,Clayey,5.58,High,High,High,1479,32,2.87
Ranchi,Wheat,Clay Loam,6.31,High,Medium,High,1191,20,1.96
Ranchi,Wheat,Clay Loam,6.46,High,Low,Medium,1317,20,1.95
Ranchi,Wheat,Clay Loam,7.42,Medium,Medium,High,970,21,1.89
Ranchi,Maize,Sandy Loam,7.16,High,High,Medium,1181,19,2.55
Ranchi,Rice,Clay Loam,6.72,Low,Medium,High,1300,24,3.96
Ranchi,Maize,Loamy,6.26,High,Low,High,1180,30,2.07
Ranchi,Rice,Loamy,6.74,High,Medium,Low,1411,31,3.54
Ranchi,Wheat,Clay Loam,6.87,Low,Medium,High,1098,25,3.39
Ranchi,Maize,Sandy Loam,6.43,Low,Medium,Low,985,21,3.88
Ranchi,Maize,Loamy,6.91,Low,Low,Medium,1123,18,2.59
Ranchi,Wheat,Loamy,7.24,Low,Medium,Medium,1239,19,2.51
Ranchi,Pulses,Sandy Loam,6.82,High,Low,Medium,1065,28,1.91
Ranchi,Wheat,Clay Loam,7.06,Medium,Low,High,1348,19,2.58
Ranchi,Wheat,Clay Loam,6.58,Low,Low,Low,1199,25,1.76
Ranchi,Wheat,Clay Loam,6.24,Low,Medium,High,1362,25,2.5
Ranchi,Pulses,Sandy Loam,6.68,Low,High,Low,935,24,1.06
Ranchi,Wheat,Clay Loam,6.16,Low,Medium,High,1329,24,2.77
Ranchi,Rice,Clayey,5.74,Low,High,Low,1437,28,3.51
Ranchi,Maize,Loamy,6.08,High,Medium,Medium,1120,19,2.24
Ranchi,Rice,Clay Loam,6.87,Medium,High,Low,1324,26,3.15
Ranchi,Maize,Sandy Loam,6.56,Medium,High,Medium,1114,23,2.67
Ranchi,Rice,Clayey,5.6,Medium,Medium,Medium,1282,30,4.37
Ranchi,Rice,Loamy,5.81,Low,Medium,Medium,1255,28,3.9
Ranchi,Wheat,Clay Loam,6.23,High,High,Medium,1215,20,2.79
Ranchi,Wheat,Loamy,6.12,Low,High,Medium,1372,19,2.25
Ranchi,Wheat,Loamy,6.09,Low,Low,High,1209,24,3.18
Ranchi,Rice,Loamy,6.21,Low,Medium,Medium,1524,32,3.09
Ranchi,Wheat,Clay Loam,6.51,Medium,Medium,Low,1381,22,2.95
Ranchi,Wheat,Loamy,6.44,High,High,Medium,1320,18,3.16
Ranchi,Rice,Loamy,6.28,High,Medium,Medium,1289,30,3.99
Ranchi,Maize,Loamy,6.63,High,Medium,High,1126,30,2.73
Ranchi,Pulses,Loamy,6.25,High,Medium,High,1045,26,1.45
Ranchi,Maize,Sandy Loam,6.49,High,Medium,Low,917,22,3.36
Ranchi,Maize,Loamy,6.96,Low,High,Medium,1147,20,2.57
Ranchi,Wheat,Clay Loam,6.16,Medium,Medium,High,1020,24,3.14
Ranchi,Pulses,Loamy,7.35,High,Medium,Low,1066,26,1.62
Ranchi,Rice,Loamy,6.58,High,High,Low,1469,25,3.57
Ranchi,Maize,Sandy Loam,7.36,Medium,Medium,High,1016,25,2.22
Ranchi,Wheat,Clay Loam,7.38,Low,Medium,Medium,1020,19,1.89
Ranchi,Wheat,Loamy,6.02,Low,Low,Low,996,21,1.71
Ranchi,Maize,Loamy,6.89,Low,Medium,High,901,30,2.76
Ranchi,Wheat,Clay Loam,7.4,Low,High,High,1343,25,2.06
Ranchi,Rice,Clayey,6.41,Low,Low,Low,1348,28,4.34
Ranchi,Rice,Loamy,5.89,High,High,Medium,1210,26,3.82
Ranchi,Rice,Loamy,5.92,High,Medium,High,1547,29,4.15
Ranchi,Wheat,Clay Loam,6.94,Medium,Medium,Low,1091,21,3.21
Ranchi,Wheat,Clay Loam,7.31,Medium,Low,Medium,1147,22,3.0
Ranchi,Wheat,Clay Loam,6.36,High,Medium,High,1123,25,3.12
Ranchi,Wheat,Clay Loam,7.15,High,Medium,Low,1160,24,2.12
Ranchi,Maize,Sandy Loam,5.98,Medium,Low,Low,933,28,3.16
Ranchi,Rice,Clay Loam,6.8,Low,Medium,Medium,1333,24,3.83
Ranchi,Rice,Loamy,5.84,Low,Low,Medium,1311,30,3.48
Ranchi,Rice,Clayey,6.21,High,Medium,Low,1257,32,3.51
Ranchi,Pulses,Sandy Loam,7.14,Medium,Medium,Medium,916,25,1.5
Ranchi,Wheat,Clay Loam,6.97,Low,High,Low,1121,18,2.84
Ranchi,Maize,Sandy Loam,6.71,Low,Medium,Low,1170,25,3.6
Ranchi,Rice,Clayey,6.49,Low,Medium,High,1270,22,3.59
Ranchi,Rice,Clayey,5.64,Medium,Medium,Low,1276,31,4.36
Ranchi,Rice,Clayey,6.5,Medium,Medium,High,1229,31,3.53
Ranchi,Maize,Loamy,6.64,High,Low,High,1150,19,3.13
Ranchi,Maize,Loamy,6.01,Low,Medium,High,983,22,2.55
Ranchi,Maize,Sandy Loam,6.83,High,Low,Medium,974,24,2.86
Ranchi,Wheat,Loamy,7.01,High,High,High,1258,18,2.22
Ranchi,Wheat,Loamy,6.59,Low,High,Medium,1197,19,2.68
Ranchi,Wheat,Clay Loam,6.6,Medium,Medium,High,1077,25,3.05
Ranchi,Wheat,Clay Loam,6.6,Medium,Medium,Low,1298,18,2.56
Ranchi,Pulses,Loamy,6.76,Medium,Medium,Low,980,24,1.48
Ranchi,Pulses,Sandy Loam,6.09,Medium,Medium,Low,984,28,1.08
Ranchi,Rice,Clayey,6.51,High,High,Medium,1597,24,3.85
Ranchi,Rice,Loamy,6.35,Low,High,Low,1384,22,3.16
Ranchi,Maize,Loamy,6.71,High,Medium,Low,1110,20,3.32
Ranchi,Maize,Loamy,6.58,Low,Medium,Low,1003,29,3.05
Ranchi,Wheat,Loamy,7.08,Low,High,Medium,1039,21,2.33
Ranchi,Pulses,Sandy Loam,6.01,High,Medium,Low,1006,25,1.62
Ranchi,Maize,Loamy,6.48,High,High,Low,1131,19,2.92
Ranchi,Pulses,Sandy Loam,6.77,High,High,Low,1059,27,1.89
Ranchi,Pulses,Sandy Loam,6.42,Medium,Low,Low,916,24,1.46
Ranchi,Wheat,Clay Loam,6.56,Medium,High,Medium,1161,22,2.5
Ranchi,Maize,Loamy,7.25,Medium,High,Medium,1047,22,3.88
Ranchi,Maize,Loamy,7.25,Low,Medium,Low,1141,28,2.38
Ranchi,Rice,Clayey,5.58,Low,Low,Medium,1387,32,3.94
Ranchi,Maize,Sandy Loam,7.27,Medium,Medium,Low,1008,18,2.02
Ranchi,Wheat,Loamy,6.87,High,High,High,902,24,3.35
Ranchi,Rice,Clayey,6.14,Medium,Low,Medium,1345,22,4.19
Ranchi,Pulses,Sandy Loam,6.67,Low,Medium,Low,1043,19,1.58
Ranchi,Wheat,Clay Loam,6.93,Low,Medium,Medium,1344,25,2.76
Ranchi,Rice,Clayey,6.69,Low,High,Medium,1386,27,3.72
Ranchi,Pulses,Sandy Loam,6.49,Medium,High,Low,1049,20,1.33
Ranchi,Rice,Clay Loam,5.85,High,High,Medium,1243,23,3.25
Ranchi,Wheat,Clay Loam,6.29,Low,High,Low,1049,21,2.21
Ranchi,Rice,Clay Loam,6.61,Low,Low,High,1515,25,2.96
Ranchi,Pulses,Loamy,6.59,Medium,Low,Low,1098,26,1.24
Ranchi,Maize,Sandy Loam,6.69,Low,Medium,High,1117,25,2.29
Ranchi,Wheat,Loamy,6.32,Medium,High,High,1089,22,2.34
Ranchi,Maize,Loamy,7.1,High,Low,Low,1079,24,2.05
Ranchi,Maize,Sandy Loam,7.08,Medium,High,High,1199,20,2.77
Ranchi,Maize,Sandy Loam,6.37,High,High,Low,1017,23,3.71
Ranchi,Rice,Clay Loam,6.71,High,Low,Low,1469,30,4.45
Ranchi,Maize,Sandy Loam,7.08,Medium,Medium,Medium,1194,21,2.48
